,node_count,edge_count,diameter,average_path_length,transitivity,betweenness,closeness,pagerank,graph_type,id
0,11888,1527605,5,2.4771217951662408,0.13571498524641776,842963.1057730698,0.6458921973484025,0.00251690152674907,ipfs,255
